country,state,county,type,measure,beds,population,year
US,CA,san joaquin,ICU,1000HAB,0.167092,724153,2019
US,CA,san joaquin,PSYCHIATRIC,1000HAB,0.070427,724153,2018
US,CA,san luis obispo,ACUTE,1000HAB,1.62788,280119,2018
US,CA,san luis obispo,ICU,1000HAB,0.164216,280119,2019
US,CA,san luis obispo,PSYCHIATRIC,1000HAB,4.608756,280119,2018
US,CA,san mateo,ACUTE,1000HAB,2.332831,763450,2018
US,CA,san mateo,ICU,1000HAB,0.171589,763450,2019
US,CA,santa barbara,ACUTE,1000HAB,2.180607,442996,2018
US,CA,santa barbara,ICU,1000HAB,0.185103,442996,2019
US,CA,santa barbara,OTHER,1000HAB,0.16253,442996,2018
US,CA,santa barbara,PSYCHIATRIC,1000HAB,0.036118,442996,2018
US,CA,santa clara,ACUTE,1000HAB,1.967324,1911226,2018
US,CA,santa clara,ICU,1000HAB,0.163769,1911226,2019
US,CA,santa clara,OTHER,1000HAB,0.01622,1911226,2018
US,CA,santa clara,PSYCHIATRIC,1000HAB,0.020929,1911226,2018
US,CA,santa cruz,ACUTE,1000HAB,1.522343,273263,2016
US,CA,santa cruz,ICU,1000HAB,0.080509,273263,2019
US,CA,santa cruz,PSYCHIATRIC,1000HAB,0.058552,273263,2018
US,CA,shasta,ACUTE,1000HAB,4.091237,178919,2018
US,CA,shasta,ICU,1000HAB,0.452719,178919,2019
US,CA,shasta,PSYCHIATRIC,1000HAB,0.173263,178919,2016
US,CA,sierra,ACUTE,1000HAB,13.518198,2885,2018
US,CA,sierra,ICU,1000HAB,0,2885,2019
US,CA,siskiyou,ACUTE,1000HAB,1.401332,43530,2018
US,CA,siskiyou,ICU,1000HAB,0.091891,43530,2019
US,CA,solano,ACUTE,1000HAB,1.544895,434981,2018
US,CA,solano,ICU,1000HAB,0.211503,434981,2019
US,CA,solano,PSYCHIATRIC,1000HAB,0.177019,434981,2018
US,CA,sonoma,ACUTE,1000HAB,3.944561,500943,2017
US,CA,sonoma,ICU,1000HAB,0.163691,500943,2019
US,CA,sonoma,PSYCHIATRIC,1000HAB,0.189642,500943,2018
US,CA,stanislaus,ACUTE,1000HAB,2.703086,535684,2017
US,CA,stanislaus,ICU,1000HAB,0.164276,535684,2019
US,CA,stanislaus,OTHER,1000HAB,0.494695,535684,2018
US,CA,stanislaus,PSYCHIATRIC,1000HAB,0.029868,535684,2018
US,CA,sutter,ACUTE,1000HAB,0.627727,95583,2018
US,CA,sutter,ICU,1000HAB,0,95583,2019
US,CA,sutter,PSYCHIATRIC,1000HAB,0.334788,95583,2018
US,CA,tehama,ACUTE,1000HAB,1.201638,63247,2018
US,CA,tehama,ICU,1000HAB,0.126488,63247,2019
US,CA,trinity,ACUTE,1000HAB,3.911943,13037,2018
US,CA,trinity,ICU,1000HAB,0,13037,2019
US,CA,tulare,ACUTE,1000HAB,4.546554,458809,2018
US,CA,tulare,ICU,1000HAB,0.111157,458809,2019
US,CA,tuolumne,ACUTE,1000HAB,2.820089,53899,2018
US,CA,tuolumne,ICU,1000HAB,0.111319,53899,2019
US,CA,ventura,ACUTE,1000HAB,1.855316,847834,2018
US,CA,ventura,ICU,1000HAB,0.163947,847834,2019
US,CA,ventura,PSYCHIATRIC,1000HAB,0.137999,847834,2017
US,CA,yolo,ACUTE,1000HAB,0.733755,212605,2018
US,CA,yolo,ICU,1000HAB,0.06585,212605,2019
US,CA,yuba,ACUTE,1000HAB,2.317668,74644,2018
US,CA,yuba,ICU,1000HAB,0.321526,74644,2019
US,CO,adams,ACUTE,1000HAB,0.412012,487850,2018
US,CO,adams,ICU,1000HAB,0.344368,487850,2019
US,CO,adams,OTHER,1000HAB,1.055652,487850,2018
US,CO,alamosa,ACUTE,1000HAB,2.691955,16345,2018
US,CO,alamosa,ICU,1000HAB,0.367085,16345,2019
US,CO,arapahoe,ACUTE,1000HAB,1.366077,626612,2018
US,CO,arapahoe,ICU,1000HAB,0.202677,626612,2019
US,CO,arapahoe,OTHER,1000HAB,0.258533,626612,2018
US,CO,archuleta,ICU,1000HAB,0.873571,12592,2018
US,CO,baca,ICU,1000HAB,22.060877,3581,2018
US,CO,bent,ICU,1000HAB,0,5806,2019
US,CO,boulder,ACUTE,1000HAB,1.982436,316782,2016
US,CO,boulder,ICU,1000HAB,0.227286,316782,2019
US,CO,boulder,PSYCHIATRIC,1000HAB,0.227286,316782,2018
US,CO,broomfield,ACUTE,1000HAB,1.431172,64283,2018
US,CO,broomfield,ICU,1000HAB,0.311124,64283,2019
US,CO,chaffee,ICU,1000HAB,1.328515,18818,2018
US,CO,cheyenne,ACUTE,1000HAB,5.171603,2127,2018
US,CO,cheyenne,ICU,1000HAB,0,2127,2019
US,CO,clear creek,ICU,1000HAB,0,9257,2019
US,CO,conejos,ICU,1000HAB,2.086658,8147,2018
US,CO,costilla,ICU,1000HAB,0,3628,2019
US,CO,crowley,ICU,1000HAB,0,5514,2019
US,CO,custer,ICU,1000HAB,0,4505,2019
US,CO,delta,ACUTE,1000HAB,1.621604,30217,2018
US,CO,delta,ICU,1000HAB,0.198564,30217,2019
US,CO,denver,ACUTE,1000HAB,2.748844,678467,2018
US,CO,denver,ICU,1000HAB,0.334578,678467,2019
US,CO,denver,OTHER,1000HAB,0.310995,678467,2017
US,CO,denver,PSYCHIATRIC,1000HAB,0.515869,678467,2018
US,CO,dolores,ICU,1000HAB,0,1736,2019
US,CO,douglas,ACUTE,1000HAB,1.10301,320940,2017
US,CO,douglas,ICU,1000HAB,0.168256,320940,2019
US,CO,douglas,OTHER,1000HAB,0.049854,320940,2018
US,CO,douglas,PSYCHIATRIC,1000HAB,0.267963,320940,2018
US,CO,eagle,ACUTE,1000HAB,1.079552,53726,2018
US,CO,eagle,ICU,1000HAB,0.093065,53726,2019
US,CO,el paso,ACUTE,1000HAB,1.800464,674826,2017
US,CO,el paso,ICU,1000HAB,0.140777,674826,2019
US,CO,el paso,OTHER,1000HAB,0.139295,674826,2018
US,CO,el paso,PSYCHIATRIC,1000HAB,0.299336,674826,2015
US,CO,elbert,ICU,1000HAB,0,24553,2019
US,CO,fremont,ACUTE,1000HAB,0.536469,46601,2018
US,CO,fremont,ICU,1000HAB,0.085835,46601,2019
US,CO,garfield,ACUTE,1000HAB,0.845629,57945,2018
US,CO,garfield,ICU,1000HAB,1.208042,57945,2018
US,CO,gilpin,ICU,1000HAB,0,5793,2019
US,CO,grand,ACUTE,1000HAB,1.689989,14793,2018
US,CO,grand,ICU,1000HAB,1.284391,14793,2018
US,CO,gunnison,ICU,1000HAB,1.480111,16215,2018
US,CO,hinsdale,ICU,1000HAB,0,820,2019
US,CO,huerfano,ICU,1000HAB,3.07787,6498,2018
US,CO,jackson,ICU,1000HAB,0,1372,2019
US,CO,jefferson,ACUTE,1000HAB,0.960943,564029,2018
US,CO,jefferson,ICU,1000HAB,0.166658,564029,2019
US,CO,jefferson,OTHER,1000HAB,0.393597,564029,2018
US,CO,kiowa,ACUTE,1000HAB,30.701754,1368,2018
US,CO,kiowa,ICU,1000HAB,0,1368,2019
US,CO,kit carson,ICU,1000HAB,2.421616,7846,2018
US,CO,la plata,ACUTE,1000HAB,1.725752,54469,2018
US,CO,la plata,ICU,1000HAB,0.20195,54469,2019
US,CO,lake,ICU,1000HAB,3.341799,7481,2018
US,CO,larimer,ACUTE,1000HAB,1.52579,330976,2018
US,CO,larimer,ICU,1000HAB,0.205453,330976,2018
US,CO,larimer,OTHER,1000HAB,0.181282,330976,2018
US,CO,larimer,PSYCHIATRIC,1000HAB,0.277966,330976,2018
US,CO,las animas,ICU,1000HAB,1.76666,14151,2018
US,CO,lincoln,ICU,1000HAB,9.057971,5520,2018
US,CO,logan,ACUTE,1000HAB,1.142335,21885,2018
US,CO,logan,ICU,1000HAB,0.182774,21885,2019
US,CO,mesa,ACUTE,1000HAB,2.177449,148798,2018
US,CO,mesa,ICU,1000HAB,0.913991,148798,2018
US,CO,mineral,ICU,1000HAB,0,834,2019
US,CO,moffat,ICU,1000HAB,0,13056,2019
US,CO,montezuma,ICU,1000HAB,0.97012,25770,2018
US,CO,montrose,ACUTE,1000HAB,1.686712,40908,2018
US,CO,montrose,ICU,1000HAB,0.195561,40908,2019
US,CO,morgan,ACUTE,1000HAB,1.777904,28123,2018
US,CO,morgan,ICU,1000HAB,0.675604,28123,2018
US,CO,otero,ACUTE,1000HAB,4.25648,18325,2018
US,CO,otero,ICU,1000HAB,0.218281,18325,2019
US,CO,ouray,ICU,1000HAB,0,4653,2019
US,CO,park,ICU,1000HAB,0,16900,2019
US,CO,phillips,ICU,1000HAB,9.24428,4327,2018
US,CO,pitkin,ICU,1000HAB,1.408689,17747,2018
US,CO,prowers,ICU,1000HAB,2.068851,12084,2018
US,CO,pueblo,ACUTE,1000HAB,4.762255,163368,2018
US,CO,pueblo,ICU,1000HAB,0.195877,163368,2019
US,CO,pueblo,PSYCHIATRIC,1000HAB,3.146271,163368,2018
US,CO,rio blanco,ICU,1000HAB,7.015403,6557,2018
US,CO,rio grande,ICU,1000HAB,1.487314,11430,2018
US,CO,routt,ACUTE,1000HAB,4.023154,24359,2018
US,CO,routt,ICU,1000HAB,0.16421,24359,2019
US,CO,saguache,ICU,1000HAB,0,6338,2019
US,CO,san juan,ICU,1000HAB,0,569,2019
US,CO,san miguel,ICU,1000HAB,0,7804,2019
US,CO,sedgwick,ICU,1000HAB,27.153161,2357,2018
US,CO,summit,ACUTE,1000HAB,1.143934,29722,2018
US,CO,summit,ICU,1000HAB,0.269161,29722,2019
US,CO,teller,ICU,1000HAB,0.631074,23769,2018
US,CO,washington,ICU,1000HAB,0,4809,2019
US,CO,weld,ACUTE,1000HAB,1.049946,285729,2018
US,CO,weld,ICU,1000HAB,0.090995,285729,2019
US,CO,yuma,ICU,1000HAB,2.769809,10109,2018
US,CT,fairfield,ACUTE,1000HAB,2.180871,947328,2018
US,CT,fairfield,ICU,1000HAB,0.182619,947328,2019
US,CT,hartford,ACUTE,1000HAB,2.488252,897417,2018
US,CT,hartford,ICU,1000HAB,0.240691,897417,2019
US,CT,hartford,OTHER,1000HAB,0.748816,897417,2019
US,CT,litchfield,ACUTE,1000HAB,1.474622,184454,2018
US,CT,litchfield,ICU,1000HAB,0.11385,184454,2019
US,CT,middlesex,ACUTE,1000HAB,1.310097,164110,2018
US,CT,middlesex,ICU,1000HAB,0.146243,164110,2019
US,CT,new haven,ACUTE,1000HAB,3.456567,862127,2018
US,CT,new haven,ICU,1000HAB,0.215745,862127,2019
US,CT,new haven,OTHER,1000HAB,0.234304,862127,2019
US,CT,new london,ACUTE,1000HAB,1.717312,270772,2018
US,CT,new london,ICU,1000HAB,0.118181,270772,2019
US,CT,tolland,ACUTE,1000HAB,1.147788,151596,2018
US,CT,tolland,ICU,1000HAB,0.105544,151596,2019
US,CT,windham,ACUTE,1000HAB,2.005588,116674,2018
US,CT,windham,ICU,1000HAB,0.051425,116674,2019
US,DC,the district,ICU,1000HAB,0.46699,672391,2019
US,DE,kent,ACUTE,1000HAB,1.363019,173145,2018
US,DE,kent,ICU,1000HAB,0.16749,173145,2019
US,DE,kent,PSYCHIATRIC,1000HAB,0.300326,173145,2018
US,DE,new castle,ACUTE,1000HAB,2.843059,555036,2018
US,DE,new castle,ICU,1000HAB,0.214401,555036,2019
US,DE,new castle,OTHER,1000HAB,0.124316,555036,2018
US,DE,new castle,PSYCHIATRIC,1000HAB,0.664822,555036,2018
US,DE,sussex,ACUTE,1000HAB,2.208294,215551,2018
US,DE,sussex,ICU,1000HAB,0.176292,215551,2019
US,FL,alachua,ACUTE,1000HAB,5.302753,259865,2018
US,FL,alachua,ICU,1000HAB,0.808112,259865,2019
US,FL,alachua,OTHER,1000HAB,1.177534,259865,2018
US,FL,alachua,PSYCHIATRIC,1000HAB,0.3117,259865,2018
US,FL,baker,ACUTE,1000HAB,0.907869,27537,2018
US,FL,baker,ICU,1000HAB,0,27537,2019
US,FL,baker,PSYCHIATRIC,1000HAB,41.326216,27537,2018
US,FL,bay,ACUTE,1000HAB,3.114642,180117,2018
US,FL,bay,ICU,1000HAB,0.4275,180117,2019
US,FL,bay,OTHER,1000HAB,0.582954,180117,2018
US,FL,bay,PSYCHIATRIC,1000HAB,0.477467,180117,2018
US,FL,bradford,ACUTE,1000HAB,0.933707,26775,2018
US,FL,bradford,ICU,1000HAB,0,26775,2019
US,FL,brevard,ACUTE,1000HAB,2.580155,568183,2018
US,FL,brevard,ICU,1000HAB,0.279839,568183,2019
US,FL,brevard,OTHER,1000HAB,0.263999,568183,2018
US,FL,brevard,PSYCHIATRIC,1000HAB,0.267519,568183,2018
US,FL,broward,ACUTE,1000HAB,3.026318,1890416,2018
US,FL,broward,ICU,1000HAB,0.310514,1890416,2019
US,FL,broward,OTHER,1000HAB,0.117434,1890416,2018
US,FL,broward,PSYCHIATRIC,1000HAB,0.454926,1890416,2017
US,FL,calhoun,ACUTE,1000HAB,1.729146,14458,2018
US,FL,calhoun,ICU,1000HAB,0,14458,2019
US,FL,charlotte,ACUTE,1000HAB,4.450576,173236,2018
US,FL,charlotte,ICU,1000HAB,0.294396,173236,2019
US,FL,charlotte,PSYCHIATRIC,1000HAB,0.300169,173236,2018
US,FL,citrus,ACUTE,1000HAB,2.348398,141373,2018
US,FL,citrus,ICU,1000HAB,0.282939,141373,2019
US,FL,clay,ACUTE,1000HAB,1.652803,203291,2018
US,FL,clay,ICU,1000HAB,0.137734,203291,2019
US,FL,clay,OTHER,1000HAB,0.393525,203291,2018
US,FL,collier,ACUTE,1000HAB,2.701991,356774,2018
US,FL,collier,ICU,1000HAB,0.204611,356774,2019
US,FL,collier,PSYCHIATRIC,1000HAB,0.243852,356774,2018
US,FL,columbia,ACUTE,1000HAB,2.423924,68484,2018
US,FL,columbia,ICU,1000HAB,0.394253,68484,2019
US,FL,columbia,OTHER,1000HAB,2.628351,68484,2018
US,FL,desoto,ACUTE,1000HAB,1.373511,35675,2018
US,FL,desoto,ICU,1000HAB,0.224247,35675,2019
US,FL,dixie,ICU,1000HAB,0,16323,2019
US,FL,duval,ACUTE,1000HAB,3.761884,912043,2018
US,FL,duval,ICU,1000HAB,0.451733,912043,2019
US,FL,duval,OTHER,1000HAB,0.478048,912043,2018
US,FL,duval,PSYCHIATRIC,1000HAB,0.223674,912043,2018
US,FL,escambia,ACUTE,1000HAB,3.358888,309924,2016
US,FL,escambia,ICU,1000HAB,0.387192,309924,2019
US,FL,escambia,OTHER,1000HAB,0.816329,309924,2018
US,FL,escambia,PSYCHIATRIC,1000HAB,0.051626,309924,2018
US,FL,flagler,ACUTE,1000HAB,0.942722,105015,2018
US,FL,flagler,ICU,1000HAB,0.171404,105015,2019
US,FL,franklin,ACUTE,1000HAB,2.141328,11675,2018
US,FL,franklin,ICU,1000HAB,0,11675,2019
US,FL,gadsden,ACUTE,1000HAB,5.768438,46113,2018
US,FL,gadsden,ICU,1000HAB,0,46113,2019
US,FL,gadsden,PSYCHIATRIC,1000HAB,21.403942,46113,2018
US,FL,gilchrist,ICU,1000HAB,0,17191,2019
US,FL,glades,ICU,1000HAB,0,13197,2019
US,FL,gulf,ACUTE,1000HAB,1.186166,16018,2018
US,FL,gulf,ICU,1000HAB,0,16018,2019
US,FL,hamilton,ICU,1000HAB,0,14238,2019
US,FL,hardee,ACUTE,1000HAB,0.91488,27326,2018
US,FL,hardee,ICU,1000HAB,0,27326,2019
US,FL,hendry,ACUTE,1000HAB,0.639975,39064,2018
US,FL,hendry,ICU,1000HAB,0.076797,39064,2019
US,FL,hernando,ACUTE,1000HAB,2.645916,179144,2018
US,FL,hernando,ICU,1000HAB,0.245612,179144,2019
US,FL,hernando,OTHER,1000HAB,0.446568,179144,2018
US,FL,hernando,PSYCHIATRIC,1000HAB,0.368419,179144,2018
US,FL,highlands,ACUTE,1000HAB,3.224293,100177,2018
US,FL,highlands,ICU,1000HAB,0.379329,100177,2019
US,FL,hillsborough,ACUTE,1000HAB,2.936895,1351087,2018
US,FL,hillsborough,ICU,1000HAB,0.319743,1351087,2019
US,FL,hillsborough,OTHER,1000HAB,0.068833,1351087,2018
US,FL,hillsborough,PSYCHIATRIC,1000HAB,0.589155,1351087,2018
US,FL,holmes,ACUTE,1000HAB,1.026536,19483,2018
US,FL,holmes,ICU,1000HAB,0,19483,2019
US,FL,indian river,ACUTE,1000HAB,3.284205,147981,2018
US,FL,indian river,ICU,1000HAB,0.270305,147981,2019
US,FL,indian river,OTHER,1000HAB,0.54061,147981,2018
US,FL,indian river,PSYCHIATRIC,1000HAB,0.310851,147981,2018
US,FL,jackson,ACUTE,1000HAB,1.791192,48571,2018
US,FL,jackson,ICU,1000HAB,0.144119,48571,2019
US,FL,jefferson,ICU,1000HAB,0,14085,2019
US,FL,lafayette,ICU,1000HAB,0,8684,2019
US,FL,lake,ACUTE,1000HAB,2.608709,326215,2018
US,FL,lake,ICU,1000HAB,0.484343,326215,2019
US,FL,lake,PSYCHIATRIC,1000HAB,0.282023,326215,2016
US,FL,lee,ACUTE,1000HAB,2.950733,700165,2018
US,FL,lee,ICU,1000HAB,0.201381,700165,2019
US,FL,lee,OTHER,1000HAB,0.085694,700165,2018
US,FL,lee,PSYCHIATRIC,1000HAB,0.162819,700165,2018
US,FL,leon,ACUTE,1000HAB,3.798664,285890,2018
US,FL,leon,ICU,1000HAB,0.209871,285890,2019
US,FL,leon,OTHER,1000HAB,0.265837,285890,2018
US,FL,leon,PSYCHIATRIC,1000HAB,0.160901,285890,2018
US,FL,levy,ICU,1000HAB,0,39713,2019
US,FL,levy,OTHER,1000HAB,1.007227,39713,2018
US,FL,liberty,ICU,1000HAB,0,8347,2019
US,FL,madison,ACUTE,1000HAB,1.350038,18518,2018
US,FL,madison,ICU,1000HAB,0,18518,2019
US,FL,manatee,ACUTE,1000HAB,1.950256,363542,2018
US,FL,manatee,ICU,1000HAB,0.247564,363542,2019
US,FL,manatee,PSYCHIATRIC,1000HAB,0.266819,363542,2018
US,FL,marion,ACUTE,1000HAB,2.143825,343778,2018
US,FL,marion,ICU,1000HAB,0.319974,343778,2019
US,FL,marion,OTHER,1000HAB,0.264706,343778,2018
US,FL,marion,PSYCHIATRIC,1000HAB,0.264706,343778,2018
US,FL,martin,ACUTE,1000HAB,2.209107,155719,2018
US,FL,martin,ICU,1000HAB,0.475215,155719,2019
US,FL,martin,OTHER,1000HAB,0.346778,155719,2018
US,FL,martin,PSYCHIATRIC,1000HAB,1.027492,155719,2018
US,FL,miami-dade,ACUTE,1000HAB,3.116256,2702602,2018
US,FL,miami-dade,ICU,1000HAB,0.219418,2702602,2019
US,FL,miami-dade,OTHER,1000HAB,0.466587,2702602,2017
US,FL,miami-dade,PSYCHIATRIC,1000HAB,0.207208,2702602,2018
US,FL,monroe,ACUTE,1000HAB,1.928464,76745,2018
US,FL,monroe,ICU,1000HAB,0.182422,76745,2019
US,FL,nassau,ACUTE,1000HAB,0.688468,78435,2018
US,FL,nassau,ICU,1000HAB,0,78435,2019
US,FL,okaloosa,ACUTE,1000HAB,3.284563,197591,2018
US,FL,okaloosa,ICU,1000HAB,0.288475,197591,2019
US,FL,okaloosa,PSYCHIATRIC,1000HAB,0.121463,197591,2018
US,FL,okeechobee,ACUTE,1000HAB,2.485831,40228,2018
US,FL,okeechobee,ICU,1000HAB,0.198866,40228,2019
US,FL,orange,ACUTE,1000HAB,2.940593,1290216,2018
US,FL,orange,ICU,1000HAB,0.300725,1290216,2019
US,FL,orange,OTHER,1000HAB,0.41931,1290216,2018
US,FL,orange,PSYCHIATRIC,1000HAB,0.322427,1290216,2018
US,FL,osceola,ACUTE,1000HAB,2.936943,325168,2018
US,FL,osceola,ICU,1000HAB,0.202972,325168,2019
US,FL,osceola,PSYCHIATRIC,1000HAB,0.129164,325168,2018
US,FL,palm beach,ACUTE,1000HAB,3.11192,1426772,2018
US,FL,palm beach,ICU,1000HAB,0.281054,1426772,2019
US,FL,palm beach,OTHER,1000HAB,0.319603,1426772,2018
US,FL,palm beach,PSYCHIATRIC,1000HAB,0.067986,1426772,2018
US,FL,pasco,ACUTE,1000HAB,2.392921,498136,2018
US,FL,pasco,ICU,1000HAB,0.333242,498136,2019
US,FL,pasco,OTHER,1000HAB,0.100374,498136,2018
US,FL,pasco,PSYCHIATRIC,1000HAB,0.397482,498136,2018
US,FL,pinellas,ACUTE,1000HAB,3.521638,949842,2017
US,FL,pinellas,ICU,1000HAB,0.293733,949842,2019
US,FL,pinellas,OTHER,1000HAB,0.779077,949842,2018
US,FL,pinellas,PSYCHIATRIC,1000HAB,0.151604,949842,2018
US,FL,polk,ACUTE,1000HAB,2.748921,652256,2018
US,FL,polk,ICU,1000HAB,0.222305,652256,2019
US,FL,putnam,ACUTE,1000HAB,1.366743,72435,2018
US,FL,putnam,ICU,1000HAB,0.138055,72435,2019
US,FL,santa rosa,ACUTE,1000HAB,2.128578,166778,2018
US,FL,santa rosa,ICU,1000HAB,0.095936,166778,2019
US,FL,santa rosa,PSYCHIATRIC,1000HAB,0.17988,166778,2018
US,FL,sarasota,ACUTE,1000HAB,3.448284,404839,2018
US,FL,sarasota,ICU,1000HAB,0.291474,404839,2019
US,FL,sarasota,OTHER,1000HAB,0.335936,404839,2018
US,FL,sarasota,PSYCHIATRIC,1000HAB,0.21243,404839,2018
US,FL,seminole,ACUTE,1000HAB,2.036683,449260,2018
US,FL,seminole,ICU,1000HAB,0.084584,449260,2019
US,FL,seminole,OTHER,1000HAB,0.111294,449260,2018
US,FL,st. johns,ACUTE,1000HAB,1.47852,226578,2018
US,FL,st. johns,ICU,1000HAB,0.207434,226578,2019
US,FL,st. lucie,ACUTE,1000HAB,2.466838,298763,2018
US,FL,st. lucie,ICU,1000HAB,0.230952,298763,2019
US,FL,st. lucie,PSYCHIATRIC,1000HAB,0.833437,298763,2016
US,FL,sumter,ACUTE,1000HAB,2.56094,116754,2018
US,FL,sumter,ICU,1000HAB,0,116754,2019
US,FL,sumter,OTHER,1000HAB,0.342601,116754,2018
US,FL,suwannee,ACUTE,1000HAB,0.342356,43814,2018
US,FL,suwannee,ICU,1000HAB,0,43814,2019
US,FL,taylor,ACUTE,1000HAB,4.295302,22350,2016
US,FL,taylor,ICU,1000HAB,0.268456,22350,2019
US,FL,union,ACUTE,1000HAB,10.326797,15300,2018
US,FL,union,ICU,1000HAB,0,15300,2019
US,FL,union,OTHER,1000HAB,3.856209,15300,2018
US,FL,volusia,ACUTE,1000HAB,3.65943,518660,2018
US,FL,volusia,ICU,1000HAB,0.285351,518660,2019
US,FL,volusia,OTHER,1000HAB,0.219797,518660,2018
US,FL,volusia,PSYCHIATRIC,1000HAB,0.057841,518660,2018
US,FL,wakulla,ICU,1000HAB,0,31586,2019
US,FL,walton,ACUTE,1000HAB,1.70194,63457,2018
US,FL,walton,ICU,1000HAB,0.441244,63457,2019
US,FL,washington,ACUTE,1000HAB,2.410919,24472,2018
US,FL,washington,ICU,1000HAB,0,24472,2019
US,GA,appling,ACUTE,1000HAB,2.652807,18471,2018
US,GA,appling,ICU,1000HAB,0.162417,18471,2019
US,GA,atkinson,ICU,1000HAB,0,8313,2019
US,GA,bacon,ICU,1000HAB,4.167036,11279,2018
US,GA,baker,ICU,1000HAB,0,3251,2019
US,GA,baldwin,ACUTE,1000HAB,3.075098,45527,2018
US,GA,baldwin,ICU,1000HAB,0.26358,45527,2019
US,GA,baldwin,PSYCHIATRIC,1000HAB,4.392998,45527,2018
US,GA,banks,ICU,1000HAB,0,18363,2019
US,GA,barrow,ACUTE,1000HAB,0.745682,75099,2018
US,GA,barrow,ICU,1000HAB,0.079895,75099,2019
US,GA,bartow,ACUTE,1000HAB,0.779552,102623,2018
US,GA,bartow,ICU,1000HAB,0.204632,102623,2019
US,GA,ben hill,ACUTE,1000HAB,4.342288,17272,2018
US,GA,ben hill,ICU,1000HAB,0.289486,17272,2019
US,GA,berrien,ACUTE,1000HAB,3.313348,19014,2018
US,GA,berrien,ICU,1000HAB,0,19014,2019
US,GA,bibb,ACUTE,1000HAB,6.652677,153923,2018
US,GA,bibb,ICU,1000HAB,0.76012,153923,2019
US,GA,bibb,OTHER,1000HAB,1.104448,153923,2017
US,GA,bibb,PSYCHIATRIC,1000HAB,0.649675,153923,2018
US,GA,bleckley,ICU,1000HAB,1.956335,12779,2018
US,GA,brantley,ICU,1000HAB,0,18411,2019
US,GA,brooks,ICU,1000HAB,1.599591,15629,2018
US,GA,bryan,ICU,1000HAB,0,34883,2019
US,GA,bulloch,ACUTE,1000HAB,2.576551,73742,2018
US,GA,bulloch,ICU,1000HAB,0.325459,73742,2019
US,GA,burke,ACUTE,1000HAB,1.766394,22645,2018
US,GA,burke,ICU,1000HAB,0,22645,2019
US,GA,butts,ACUTE,1000HAB,1.061301,23556,2018
US,GA,butts,ICU,1000HAB,0,23556,2019
US,GA,calhoun,ICU,1000HAB,3.84438,6503,2016
US,GA,camden,ACUTE,1000HAB,0.765521,52252,2018
US,GA,camden,ICU,1000HAB,0.09569,52252,2019
US,GA,candler,ICU,1000HAB,2.294841,10894,2018
US,GA,carroll,ACUTE,1000HAB,2.99396,114898,2016
US,GA,carroll,ICU,1000HAB,0.156661,114898,2019
US,GA,catoosa,ACUTE,1000HAB,2.808562,65870,2018
US,GA,catoosa,ICU,1000HAB,0,65870,2019
US,GA,charlton,ICU,1000HAB,0,12963,2019
US,GA,chatham,ACUTE,1000HAB,4.006921,285506,2018
US,GA,chatham,ICU,1000HAB,0.273199,285506,2019
US,GA,chatham,OTHER,1000HAB,0.490357,285506,2018
US,GA,chatham,PSYCHIATRIC,1000HAB,1.516606,285506,2018
US,GA,chattahoochee,ICU,1000HAB,0,11096,2019
US,GA,chattahoochee,OTHER,1000HAB,5.136986,11096,2018
US,GA,chattooga,ACUTE,1000HAB,1.245981,24880,2012
US,GA,chattooga,ICU,1000HAB,0,24880,2019
US,GA,cherokee,ACUTE,1000HAB,0.334893,235896,2018
US,GA,cherokee,ICU,1000HAB,0.063587,235896,2019
US,GA,clarke,ACUTE,1000HAB,4.241061,123554,2018
US,GA,clarke,ICU,1000HAB,0.841737,123554,2019
US,GA,clarke,OTHER,1000HAB,0.404681,123554,2018
US,GA,clay,ICU,1000HAB,0,3024,2019
US,GA,clayton,ACUTE,1000HAB,1.480941,274150,2018
US,GA,clayton,ICU,1000HAB,0.12402,274150,2019
US,GA,clayton,OTHER,1000HAB,0.109429,274150,2018
US,GA,clayton,PSYCHIATRIC,1000HAB,0.445012,274150,2018
US,GA,clinch,ICU,1000HAB,3.68297,6788,2018
US,GA,cobb,ACUTE,1000HAB,1.463998,739072,2017
US,GA,cobb,ICU,1000HAB,0.161013,739072,2019
US,GA,cobb,PSYCHIATRIC,1000HAB,0.259785,739072,2017
US,GA,coffee,ACUTE,1000HAB,2.04423,43048,2018
US,GA,coffee,ICU,1000HAB,0.232299,43048,2019
US,GA,colquitt,ACUTE,1000HAB,2.157333,45890,2018
US,GA,colquitt,ICU,1000HAB,0.217912,45890,2019
US,GA,colquitt,OTHER,1000HAB,1.285683,45890,2018
US,GA,columbia,ICU,1000HAB,0,143723,2019
US,GA,cook,ACUTE,1000HAB,3.490401,17190,2018
US,GA,cook,ICU,1000HAB,0,17190,2019
US,GA,coweta,ACUTE,1000HAB,1.16654,138015,2018
US,GA,coweta,ICU,1000HAB,0.137666,138015,2019
US,GA,coweta,OTHER,1000HAB,0.362279,138015,2018
US,GA,crawford,ICU,1000HAB,0,12385,2019
US,GA,crisp,ACUTE,1000HAB,3.173223,23005,2018
US,GA,crisp,ICU,1000HAB,0.695501,23005,2019
US,GA,dade,ACUTE,1000HAB,0.798428,16282,2018
US,GA,dade,ICU,1000HAB,0,16282,2019
US,GA,dawson,ICU,1000HAB,0,23397,2019
